frame_number,src_mac,dst_mac,eth_type,src_ip,dst_ip,ip_proto,ip_ttl,src_port,dst_port,tcp_flags,packet_time,packet_length,packet_summary,protocol_name_x,packet_information_x,protocol_name_y,packet_information_y,protocol_name_x,packet_information_x,protocol_name_y,packet_information_y
171,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.519224,2690,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=140749 Ack=26 Win=5888 Len=2624 TSval=7073624 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=140749 Ack=26 Win=5888 Len=2624 TSval=7073624 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=140749 Ack=26 Win=5888 Len=2624 TSval=7073624 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=140749 Ack=26 Win=5888 Len=2624 TSval=7073624 TSecr=5827877 [TCP segment of a reassembled PDU]
171,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.519224,2690,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=140749 Ack=26 Win=5888 Len=2624 TSval=7073624 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=140749 Ack=26 Win=5888 Len=2624 TSval=7073624 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=140749 Ack=26 Win=5888 Len=2624 TSval=7073624 TSecr=5827877 [TCP segment of a reassembled PDU]
171,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.519224,2690,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,,,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=140749 Ack=26 Win=5888 Len=2624 TSval=7073624 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=140749 Ack=26 Win=5888 Len=2624 TSval=7073624 TSecr=5827877 [TCP segment of a reassembled PDU]
171,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.519224,2690,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,,,,,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=140749 Ack=26 Win=5888 Len=2624 TSval=7073624 TSecr=5827877 [TCP segment of a reassembled PDU]
172,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.522271,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,TCP,631 → 55342 [ACK] Seq=26 Ack=143373 Win=2920 Len=0 TSval=5827877 TSecr=7073624,TCP,631 → 55342 [ACK] Seq=26 Ack=143373 Win=2920 Len=0 TSval=5827877 TSecr=7073624,TCP,631 → 55342 [ACK] Seq=26 Ack=143373 Win=2920 Len=0 TSval=5827877 TSecr=7073624,TCP,631 → 55342 [ACK] Seq=26 Ack=143373 Win=2920 Len=0 TSval=5827877 TSecr=7073624
172,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.522271,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,,,TCP,631 → 55342 [ACK] Seq=26 Ack=143373 Win=2920 Len=0 TSval=5827877 TSecr=7073624,TCP,631 → 55342 [ACK] Seq=26 Ack=143373 Win=2920 Len=0 TSval=5827877 TSecr=7073624,TCP,631 → 55342 [ACK] Seq=26 Ack=143373 Win=2920 Len=0 TSval=5827877 TSecr=7073624
172,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.522271,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,,,,,TCP,631 → 55342 [ACK] Seq=26 Ack=143373 Win=2920 Len=0 TSval=5827877 TSecr=7073624,TCP,631 → 55342 [ACK] Seq=26 Ack=143373 Win=2920 Len=0 TSval=5827877 TSecr=7073624
172,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.522271,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,,,,,,,TCP,631 → 55342 [ACK] Seq=26 Ack=143373 Win=2920 Len=0 TSval=5827877 TSecr=7073624
173,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,PA,1210953938.522286,338,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 PA / Raw,TCP,"55342 → 631 [PSH, ACK] Seq=143373 Ack=26 Win=5888 Len=272 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=143373 Ack=26 Win=5888 Len=272 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=143373 Ack=26 Win=5888 Len=272 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=143373 Ack=26 Win=5888 Len=272 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]"
173,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,PA,1210953938.522286,338,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 PA / Raw,,,TCP,"55342 → 631 [PSH, ACK] Seq=143373 Ack=26 Win=5888 Len=272 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=143373 Ack=26 Win=5888 Len=272 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=143373 Ack=26 Win=5888 Len=272 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]"
173,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,PA,1210953938.522286,338,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 PA / Raw,,,,,TCP,"55342 → 631 [PSH, ACK] Seq=143373 Ack=26 Win=5888 Len=272 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=143373 Ack=26 Win=5888 Len=272 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]"
173,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,PA,1210953938.522286,338,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 PA / Raw,,,,,,,TCP,"55342 → 631 [PSH, ACK] Seq=143373 Ack=26 Win=5888 Len=272 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]"
174,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.522294,2714,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=143645 Ack=26 Win=5888 Len=2648 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=143645 Ack=26 Win=5888 Len=2648 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=143645 Ack=26 Win=5888 Len=2648 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=143645 Ack=26 Win=5888 Len=2648 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]
174,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.522294,2714,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=143645 Ack=26 Win=5888 Len=2648 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=143645 Ack=26 Win=5888 Len=2648 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=143645 Ack=26 Win=5888 Len=2648 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]
174,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.522294,2714,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,,,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=143645 Ack=26 Win=5888 Len=2648 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=143645 Ack=26 Win=5888 Len=2648 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]
174,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.522294,2714,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,,,,,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=143645 Ack=26 Win=5888 Len=2648 TSval=7073627 TSecr=5827877 [TCP segment of a reassembled PDU]
175,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.525482,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,TCP,631 → 55342 [ACK] Seq=26 Ack=146293 Win=2920 Len=0 TSval=5827877 TSecr=7073627,TCP,631 → 55342 [ACK] Seq=26 Ack=146293 Win=2920 Len=0 TSval=5827877 TSecr=7073627,TCP,631 → 55342 [ACK] Seq=26 Ack=146293 Win=2920 Len=0 TSval=5827877 TSecr=7073627,TCP,631 → 55342 [ACK] Seq=26 Ack=146293 Win=2920 Len=0 TSval=5827877 TSecr=7073627
175,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.525482,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,,,TCP,631 → 55342 [ACK] Seq=26 Ack=146293 Win=2920 Len=0 TSval=5827877 TSecr=7073627,TCP,631 → 55342 [ACK] Seq=26 Ack=146293 Win=2920 Len=0 TSval=5827877 TSecr=7073627,TCP,631 → 55342 [ACK] Seq=26 Ack=146293 Win=2920 Len=0 TSval=5827877 TSecr=7073627
175,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.525482,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,,,,,TCP,631 → 55342 [ACK] Seq=26 Ack=146293 Win=2920 Len=0 TSval=5827877 TSecr=7073627,TCP,631 → 55342 [ACK] Seq=26 Ack=146293 Win=2920 Len=0 TSval=5827877 TSecr=7073627
175,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.525482,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,,,,,,,TCP,631 → 55342 [ACK] Seq=26 Ack=146293 Win=2920 Len=0 TSval=5827877 TSecr=7073627
176,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,PA,1210953938.525496,314,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 PA / Raw,TCP,"55342 → 631 [PSH, ACK] Seq=146293 Ack=26 Win=5888 Len=248 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=146293 Ack=26 Win=5888 Len=248 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=146293 Ack=26 Win=5888 Len=248 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=146293 Ack=26 Win=5888 Len=248 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]"
176,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,PA,1210953938.525496,314,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 PA / Raw,,,TCP,"55342 → 631 [PSH, ACK] Seq=146293 Ack=26 Win=5888 Len=248 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=146293 Ack=26 Win=5888 Len=248 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=146293 Ack=26 Win=5888 Len=248 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]"
176,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,PA,1210953938.525496,314,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 PA / Raw,,,,,TCP,"55342 → 631 [PSH, ACK] Seq=146293 Ack=26 Win=5888 Len=248 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=146293 Ack=26 Win=5888 Len=248 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]"
176,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,PA,1210953938.525496,314,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 PA / Raw,,,,,,,TCP,"55342 → 631 [PSH, ACK] Seq=146293 Ack=26 Win=5888 Len=248 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]"
177,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.525502,2738,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=146541 Ack=26 Win=5888 Len=2672 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=146541 Ack=26 Win=5888 Len=2672 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=146541 Ack=26 Win=5888 Len=2672 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=146541 Ack=26 Win=5888 Len=2672 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]
177,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.525502,2738,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=146541 Ack=26 Win=5888 Len=2672 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=146541 Ack=26 Win=5888 Len=2672 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=146541 Ack=26 Win=5888 Len=2672 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]
177,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.525502,2738,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,,,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=146541 Ack=26 Win=5888 Len=2672 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=146541 Ack=26 Win=5888 Len=2672 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]
177,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.525502,2738,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,,,,,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=146541 Ack=26 Win=5888 Len=2672 TSval=7073630 TSecr=5827877 [TCP segment of a reassembled PDU]
178,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.52853,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,TCP,631 → 55342 [ACK] Seq=26 Ack=149213 Win=2920 Len=0 TSval=5827877 TSecr=7073630,TCP,631 → 55342 [ACK] Seq=26 Ack=149213 Win=2920 Len=0 TSval=5827877 TSecr=7073630,TCP,631 → 55342 [ACK] Seq=26 Ack=149213 Win=2920 Len=0 TSval=5827877 TSecr=7073630,TCP,631 → 55342 [ACK] Seq=26 Ack=149213 Win=2920 Len=0 TSval=5827877 TSecr=7073630
178,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.52853,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,,,TCP,631 → 55342 [ACK] Seq=26 Ack=149213 Win=2920 Len=0 TSval=5827877 TSecr=7073630,TCP,631 → 55342 [ACK] Seq=26 Ack=149213 Win=2920 Len=0 TSval=5827877 TSecr=7073630,TCP,631 → 55342 [ACK] Seq=26 Ack=149213 Win=2920 Len=0 TSval=5827877 TSecr=7073630
178,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.52853,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,,,,,TCP,631 → 55342 [ACK] Seq=26 Ack=149213 Win=2920 Len=0 TSval=5827877 TSecr=7073630,TCP,631 → 55342 [ACK] Seq=26 Ack=149213 Win=2920 Len=0 TSval=5827877 TSecr=7073630
178,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.52853,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,,,,,,,TCP,631 → 55342 [ACK] Seq=26 Ack=149213 Win=2920 Len=0 TSval=5827877 TSecr=7073630
179,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.528546,290,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,TCP,55342 → 631 [ACK] Seq=149213 Ack=26 Win=5888 Len=224 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,55342 → 631 [ACK] Seq=149213 Ack=26 Win=5888 Len=224 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,55342 → 631 [ACK] Seq=149213 Ack=26 Win=5888 Len=224 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,55342 → 631 [ACK] Seq=149213 Ack=26 Win=5888 Len=224 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU]
179,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.528546,290,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,TCP,55342 → 631 [ACK] Seq=149213 Ack=26 Win=5888 Len=224 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,55342 → 631 [ACK] Seq=149213 Ack=26 Win=5888 Len=224 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,55342 → 631 [ACK] Seq=149213 Ack=26 Win=5888 Len=224 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU]
179,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.528546,290,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,,,TCP,55342 → 631 [ACK] Seq=149213 Ack=26 Win=5888 Len=224 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,55342 → 631 [ACK] Seq=149213 Ack=26 Win=5888 Len=224 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU]
179,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.528546,290,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,,,,,TCP,55342 → 631 [ACK] Seq=149213 Ack=26 Win=5888 Len=224 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU]
180,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.528553,2762,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=149437 Ack=26 Win=5888 Len=2696 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=149437 Ack=26 Win=5888 Len=2696 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=149437 Ack=26 Win=5888 Len=2696 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=149437 Ack=26 Win=5888 Len=2696 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU]
180,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.528553,2762,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=149437 Ack=26 Win=5888 Len=2696 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=149437 Ack=26 Win=5888 Len=2696 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=149437 Ack=26 Win=5888 Len=2696 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU]
180,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.528553,2762,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,,,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=149437 Ack=26 Win=5888 Len=2696 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU],TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=149437 Ack=26 Win=5888 Len=2696 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU]
180,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953938.528553,2762,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A / Raw,,,,,,,TCP,[TCP Window Full] 55342 → 631 [ACK] Seq=149437 Ack=26 Win=5888 Len=2696 TSval=7073633 TSecr=5827877 [TCP segment of a reassembled PDU]
181,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.531593,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,TCP,631 → 55342 [ACK] Seq=26 Ack=152133 Win=2920 Len=0 TSval=5827877 TSecr=7073633,TCP,631 → 55342 [ACK] Seq=26 Ack=152133 Win=2920 Len=0 TSval=5827877 TSecr=7073633,TCP,631 → 55342 [ACK] Seq=26 Ack=152133 Win=2920 Len=0 TSval=5827877 TSecr=7073633,TCP,631 → 55342 [ACK] Seq=26 Ack=152133 Win=2920 Len=0 TSval=5827877 TSecr=7073633
181,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.531593,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,,,TCP,631 → 55342 [ACK] Seq=26 Ack=152133 Win=2920 Len=0 TSval=5827877 TSecr=7073633,TCP,631 → 55342 [ACK] Seq=26 Ack=152133 Win=2920 Len=0 TSval=5827877 TSecr=7073633,TCP,631 → 55342 [ACK] Seq=26 Ack=152133 Win=2920 Len=0 TSval=5827877 TSecr=7073633
181,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.531593,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,,,,,TCP,631 → 55342 [ACK] Seq=26 Ack=152133 Win=2920 Len=0 TSval=5827877 TSecr=7073633,TCP,631 → 55342 [ACK] Seq=26 Ack=152133 Win=2920 Len=0 TSval=5827877 TSecr=7073633
181,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,A,1210953938.531593,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 A,,,,,,,TCP,631 → 55342 [ACK] Seq=26 Ack=152133 Win=2920 Len=0 TSval=5827877 TSecr=7073633
182,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,PA,1210953938.531607,266,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 PA / Raw,TCP,"55342 → 631 [PSH, ACK] Seq=152133 Ack=26 Win=5888 Len=200 TSval=7073636 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=152133 Ack=26 Win=5888 Len=200 TSval=7073636 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=152133 Ack=26 Win=5888 Len=200 TSval=7073636 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=152133 Ack=26 Win=5888 Len=200 TSval=7073636 TSecr=5827877 [TCP segment of a reassembled PDU]"
182,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,PA,1210953938.531607,266,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 PA / Raw,,,TCP,"55342 → 631 [PSH, ACK] Seq=152133 Ack=26 Win=5888 Len=200 TSval=7073636 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=152133 Ack=26 Win=5888 Len=200 TSval=7073636 TSecr=5827877 [TCP segment of a reassembled PDU]",TCP,"55342 → 631 [PSH, ACK] Seq=152133 Ack=26 Win=5888 Len=200 TSval=7073636 TSecr=5827877 [TCP segment of a reassembled PDU]"
